,week_index,count,country_code,Postive_tweets,Negative_tweets
12,35,21,KY,7,8
13,41,21,KY,12,3
14,22,19,KY,8,1
15,30,19,KY,11,4
16,20,19,KY,11,3
17,23,19,KY,7,3
18,25,18,KY,3,6
19,18,18,KY,10,2
20,16,18,KY,9,2
21,9,18,KY,8,5
22,26,17,KY,9,0
23,32,16,KY,8,4
24,34,16,KY,8,2
25,49,16,KY,8,2
26,12,16,KY,9,2
27,7,15,KY,4,4
28,21,15,KY,5,6
29,14,15,KY,5,6
30,37,15,KY,9,2
31,44,14,KY,8,3
32,43,13,KY,8,2
33,2,13,KY,3,5
34,33,12,KY,6,2
35,46,12,KY,5,4
36,47,11,KY,4,3
37,5,11,KY,6,2
38,10,11,KY,6,1
39,15,11,KY,6,2
40,31,10,KY,6,1
41,28,10,KY,6,0
42,45,10,KY,5,2
43,11,9,KY,6,1
44,4,9,KY,5,1
45,13,6,KY,3,2
46,1,5,KY,1,2
47,6,5,KY,2,2
48,0,5,KY,1,2
49,3,1,KY,1,0
0,20,83,RU,40,14
1,15,82,RU,38,10
2,8,73,RU,32,18
3,37,64,RU,29,16
4,42,62,RU,31,14
5,21,60,RU,26,10
6,24,59,RU,25,11
7,29,59,RU,23,21
8,9,57,RU,22,15
9,43,56,RU,25,11
10,39,55,RU,28,10
11,14,54,RU,25,9
12,45,53,RU,27,5
13,35,52,RU,23,8
14,11,52,RU,16,15
15,33,51,RU,22,11
16,13,51,RU,24,15
17,41,51,RU,28,8
18,17,50,RU,16,13
19,44,50,RU,20,15
20,16,49,RU,21,9
21,26,48,RU,23,13
22,36,48,RU,21,10
23,46,48,RU,20,15
24,4,48,RU,24,7
25,12,48,RU,22,6
26,34,48,RU,19,7
27,38,48,RU,21,7
28,10,47,RU,20,5
29,5,47,RU,24,9
30,25,46,RU,23,10
31,40,45,RU,23,10
32,18,45,RU,18,13
33,49,45,RU,24,11
34,23,42,RU,19,11
35,32,42,RU,17,7
36,19,41,RU,12,9
37,27,41,RU,24,9
38,31,40,RU,18,8
39,7,39,RU,13,11
40,3,39,RU,3,15
41,2,39,RU,6,11
42,28,39,RU,20,10
43,48,37,RU,13,5
44,30,36,RU,15,7
45,1,33,RU,7,11
46,6,31,RU,11,5
47,47,27,RU,11,5
48,22,23,RU,10,5
49,0,19,RU,3,4
0,34,205,AT,80,39
1,35,163,AT,80,25
2,32,154,AT,72,27
3,41,119,AT,60,19
4,36,112,AT,65,9
5,39,112,AT,57,17
6,43,110,AT,44,14
7,31,108,AT,57,17
8,40,107,AT,49,13
9,11,106,AT,41,36
10,45,101,AT,50,13
11,33,100,AT,45,18
12,42,99,AT,47,12
13,37,99,AT,37,15
14,44,99,AT,42,17
15,13,97,AT,41,14
16,46,96,AT,39,17
17,38,95,AT,41,21
18,9,90,AT,44,16
19,15,89,AT,47,15
20,29,87,AT,38,16
21,14,84,AT,39,17
22,30,82,AT,39,14
23,12,81,AT,37,6
24,23,78,AT,32,18
25,47,77,AT,38,11
26,1,76,AT,39,13
27,20,76,AT,39,10
28,25,76,AT,38,11
29,19,75,AT,30,22
30,10,74,AT,26,22
31,21,72,AT,39,18
32,28,71,AT,33,18
33,6,70,AT,27,7
34,24,70,AT,35,13
35,5,70,AT,33,14
36,17,69,AT,28,13
37,27,68,AT,31,12
38,26,65,AT,30,14
39,3,61,AT,30,6
40,18,61,AT,34,9
41,4,61,AT,26,11
42,8,59,AT,24,5
43,2,58,AT,22,8
44,49,56,AT,20,9
45,22,54,AT,30,8
46,48,54,AT,32,6
47,0,52,AT,25,9
48,16,44,AT,23,9
49,7,38,AT,21,7
0,19,105,GM,56,16
1,20,101,GM,52,14
2,18,100,GM,52,15
3,21,77,GM,38,9
4,17,50,GM,26,9
5,34,47,GM,17,12
6,49,39,GM,21,4
7,22,39,GM,20,5
8,13,39,GM,19,7
9,11,38,GM,22,4
10,8,37,GM,16,5
11,9,35,GM,21,2
12,12,31,GM,19,1
13,7,30,GM,13,4
14,4,29,GM,15,1
15,6,29,GM,18,4
16,46,28,GM,14,6
17,48,28,GM,16,4
18,16,27,GM,13,7
19,24,27,GM,15,6
20,44,27,GM,16,5
21,15,26,GM,18,4
22,23,25,GM,16,2
23,10,24,GM,10,5
24,5,24,GM,11,1
25,1,24,GM,7,2
26,43,24,GM,11,6
27,47,23,GM,10,3
28,0,22,GM,10,2
29,14,22,GM,9,6
30,29,21,GM,14,4
31,45,21,GM,10,3
32,41,19,GM,12,3
33,27,19,GM,8,5
34,33,17,GM,6,2
35,42,17,GM,11,2
36,37,17,GM,8,2
37,38,16,GM,4,4
38,36,15,GM,6,4
39,25,14,GM,3,3
40,32,14,GM,3,4
41,26,12,GM,5,1
42,39,12,GM,5,1
43,30,11,GM,4,0
44,35,11,GM,5,2
45,31,10,GM,5,3
46,28,9,GM,5,1
47,2,9,GM,5,1
48,3,8,GM,3,1
49,40,7,GM,4,0
0,21,496,TT,177,84
1,22,367,TT,147,76
2,20,289,TT,129,66
3,23,284,TT,117,61
4,18,251,TT,101,57
5,24,213,TT,92,36
6,25,211,TT,80,44
7,19,180,TT,70,28
8,17,177,TT,60,35
9,27,167,TT,69,27
10,31,165,TT,70,28
11,26,153,TT,64,32
12,9,151,TT,64,21
13,32,150,TT,64,22
14,14,138,TT,48,31
15,47,137,TT,50,21
16,13,135,TT,59,23
17,35,134,TT,39,35
18,33,130,TT,47,23
19,34,126,TT,48,25
20,29,125,TT,43,25
21,39,114,TT,43,20
22,38,112,TT,52,21
23,10,110,TT,39,23
24,44,107,TT,41,19
25,15,104,TT,38,19
26,41,104,TT,33,16
27,48,103,TT,43,22
28,0,101,TT,24,18
29,8,101,TT,41,20
30,30,100,TT,40,15
31,37,100,TT,29,21
32,28,100,TT,42,18
33,12,98,TT,45,23
34,16,97,TT,45,22
35,45,94,TT,28,23
36,36,93,TT,34,15
37,43,86,TT,31,16
38,42,85,TT,42,13
39,7,80,TT,25,18
40,1,79,TT,20,17
41,40,78,TT,27,12
42,11,75,TT,36,16
43,49,72,TT,39,12
44,46,71,TT,30,14
45,4,70,TT,30,13
46,5,66,TT,25,13
47,6,59,TT,30,8
48,2,58,TT,14,13
49,3,42,TT,20,3
0,8,362,NP,192,68
1,9,280,NP,138,49
2,11,272,NP,139,45
3,10,261,NP,130,31
4,23,250,NP,141,38
5,12,249,NP,134,40
6,22,241,NP,134,28
7,20,234,NP,125,25
8,21,218,NP,106,48
9,24,203,NP,115,37
10,13,200,NP,87,31
11,1,174,NP,82,39
12,7,160,NP,85,31
13,16,158,NP,87,20
14,0,156,NP,68,27
15,17,153,NP,80,27
16,14,152,NP,67,24
17,19,143,NP,71,20
18,6,142,NP,76,23
19,25,139,NP,79,25
20,15,132,NP,60,21
21,2,127,NP,51,26
22,4,121,NP,62,20
23,29,118,NP,61,13
24,5,113,NP,61,20
25,18,108,NP,53,22
26,30,108,NP,59,18
27,27,107,NP,60,12
28,3,103,NP,50,17
29,26,100,NP,69,11
30,35,96,NP,59,15
31,32,94,NP,56,13
32,31,93,NP,47,17
33,33,89,NP,52,11
34,28,88,NP,39,19
35,45,87,NP,35,12
36,38,87,NP,50,11
37,43,87,NP,50,8
38,34,82,NP,46,13
39,36,74,NP,48,6
40,44,70,NP,34,6
41,46,67,NP,39,13
42,37,61,NP,32,14
43,39,58,NP,29,14
44,40,55,NP,25,10
45,41,55,NP,31,10
46,48,44,NP,24,7
47,49,37,NP,16,7
48,47,35,NP,15,8
49,42,30,NP,12,8
0,18,10,BA,7,0
1,10,9,BA,3,1
2,20,9,BA,3,1
3,40,8,BA,5,1
4,5,8,BA,6,1
5,35,8,BA,2,1
6,34,8,BA,5,0
7,24,8,BA,5,2
8,11,8,BA,1,1
9,0,7,BA,4,1
10,42,7,BA,5,1
11,38,7,BA,2,1
12,49,7,BA,0,0
13,12,6,BA,4,1
14,21,6,BA,2,2
15,32,5,BA,2,1
16,1,5,BA,2,1
17,44,5,BA,0,0
18,22,5,BA,4,1
19,41,4,BA,2,1
20,36,4,BA,1,1
21,33,4,BA,1,0
22,30,4,BA,0,0
23,14,4,BA,2,0
24,9,4,BA,2,1
25,17,4,BA,3,0
26,19,3,BA,0,0
27,46,3,BA,3,0
28,16,3,BA,3,0
29,8,3,BA,2,0
30,37,3,BA,3,0
31,27,3,BA,0,3
32,15,2,BA,1,1
33,28,2,BA,1,0
34,48,2,BA,2,0
35,7,2,BA,1,0
36,47,2,BA,1,1
37,26,2,BA,1,1
38,6,2,BA,1,1
39,4,2,BA,0,0
40,45,2,BA,0,1
41,2,2,BA,1,0
42,43,2,BA,0,1
43,29,1,BA,0,1
44,31,1,BA,1,0
45,39,1,BA,1,0
46,13,1,BA,0,1
47,23,1,BA,0,1
48,25,1,BA,0,0
0,0,7,SX,0,2
1,44,6,SX,4,0
2,20,6,SX,4,0
3,10,6,SX,4,0
4,11,5,SX,2,0
5,12,5,SX,4,0
6,9,5,SX,3,1
7,42,4,SX,2,2
8,38,4,SX,3,0
9,18,4,SX,2,2
10,23,3,SX,3,0
11,45,3,SX,3,0
12,15,3,SX,1,1
13,41,3,SX,0,1
14,31,3,SX,2,1
15,46,3,SX,1,0
16,13,3,SX,1,2
17,36,2,SX,1,1
18,4,2,SX,0,2
19,29,2,SX,1,0
20,5,2,SX,1,0
21,26,2,SX,1,1
22,8,2,SX,0,1
23,21,2,SX,1,0
24,19,2,SX,1,1
25,7,2,SX,1,0
26,17,2,SX,0,1
27,16,2,SX,1,0
28,37,2,SX,2,0
29,48,1,SX,1,0
30,43,1,SX,0,1
31,40,1,SX,0,0
32,47,1,SX,0,0
33,25,1,SX,1,0
34,35,1,SX,0,0
35,34,1,SX,1,0
36,33,1,SX,1,0
37,28,1,SX,1,0
38,27,1,SX,1,0
39,1,1,SX,0,1
40,22,1,SX,1,0
41,14,1,SX,0,0
42,6,1,SX,0,0
43,49,1,SX,0,0
0,21,193,KR,94,45
1,22,175,KR,89,42
2,25,160,KR,42,11
3,27,158,KR,32,15
4,23,156,KR,78,27
5,37,150,KR,64,18
6,8,141,KR,50,16
7,38,141,KR,61,25
8,34,132,KR,59,27
9,36,125,KR,56,17
10,16,124,KR,42,11
11,24,123,KR,47,18
12,26,119,KR,52,35
13,10,118,KR,41,14
14,28,117,KR,43,20
15,35,114,KR,55,20
16,29,114,KR,51,29
17,9,113,KR,54,16
18,40,110,KR,40,23
19,32,108,KR,49,29
20,39,107,KR,52,19
21,18,105,KR,56,20
22,33,96,KR,44,23
23,19,95,KR,43,19
24,41,94,KR,33,26
25,13,92,KR,35,23
26,31,90,KR,43,13
27,46,90,KR,32,26
28,20,89,KR,48,17
29,14,85,KR,35,27
30,44,80,KR,28,15
31,12,79,KR,38,21
32,4,78,KR,36,15
33,6,78,KR,40,16
34,30,77,KR,41,15
35,42,76,KR,26,14
36,17,75,KR,35,12
37,43,75,KR,30,20
38,49,73,KR,43,11
39,45,69,KR,26,13
40,15,67,KR,31,16
41,7,66,KR,37,9
42,0,62,KR,26,18
43,11,62,KR,31,15
44,2,61,KR,31,15
45,47,59,KR,31,14
46,5,54,KR,23,12
47,1,53,KR,16,20
48,3,48,KR,17,19
49,48,41,KR,21,8
0,20,48,BZ,22,13
1,21,36,BZ,16,9
2,38,27,BZ,11,10
3,36,26,BZ,8,5
4,25,25,BZ,11,5
5,8,25,BZ,12,9
6,23,23,BZ,10,8
7,22,22,BZ,9,3
8,37,21,BZ,5,6
9,11,21,BZ,8,3
10,39,20,BZ,5,5
11,19,19,BZ,10,5
12,32,18,BZ,7,3
13,27,18,BZ,4,5
14,34,17,BZ,8,2
15,0,16,BZ,9,2
16,44,15,BZ,4,6
17,26,15,BZ,6,5
18,43,14,BZ,6,1
19,10,14,BZ,3,4
20,33,13,BZ,7,1
21,18,13,BZ,7,3
22,40,13,BZ,7,1
23,24,13,BZ,7,3
24,48,12,BZ,8,0
25,35,12,BZ,5,3
26,31,12,BZ,3,5
27,29,12,BZ,6,4
28,9,11,BZ,6,3
29,42,11,BZ,5,2
30,30,11,BZ,7,1
31,1,11,BZ,2,5
32,12,11,BZ,8,1
33,47,10,BZ,8,2
34,14,10,BZ,3,2
35,41,10,BZ,6,1
36,17,9,BZ,6,0
37,5,9,BZ,4,3
38,6,8,BZ,4,2
39,46,8,BZ,2,2
40,13,8,BZ,2,2
41,15,8,BZ,5,1
42,16,7,BZ,4,1
43,7,7,BZ,5,0
44,49,7,BZ,3,2
45,4,6,BZ,3,2
46,45,5,BZ,3,0
47,28,5,BZ,5,0
48,3,3,BZ,0,2
49,2,2,BZ,1,1
0,40,42,MU,16,9
1,34,37,MU,11,10
2,41,32,MU,13,4
3,45,32,MU,11,7
4,38,31,MU,9,5
5,43,30,MU,9,6
6,8,27,MU,13,3
7,9,27,MU,13,3
8,44,26,MU,7,4
9,39,24,MU,10,4
10,42,23,MU,4,3
11,35,23,MU,9,8
12,47,22,MU,6,5
13,48,22,MU,11,1
14,37,22,MU,10,4
15,33,19,MU,9,2
16,5,19,MU,7,5
17,10,16,MU,11,2
18,4,16,MU,8,3
19,17,16,MU,8,1
20,6,14,MU,6,1
21,0,14,MU,6,3
22,36,13,MU,7,3
23,49,13,MU,3,5
24,7,13,MU,7,1
25,46,12,MU,3,0
26,12,12,MU,7,3
27,13,11,MU,6,1
28,14,11,MU,5,2
29,21,10,MU,6,2
30,11,9,MU,3,4
31,15,9,MU,8,0
32,16,9,MU,6,1
33,20,9,MU,7,2
34,2,9,MU,3,1
35,1,8,MU,4,0
36,28,7,MU,4,1
37,23,7,MU,4,2
38,18,7,MU,6,1
39,26,7,MU,2,0
40,30,7,MU,5,0
41,3,7,MU,3,0
42,24,7,MU,6,0
43,31,6,MU,4,1
44,19,5,MU,3,0
45,27,5,MU,4,0
46,32,4,MU,3,0
47,22,3,MU,0,1
48,29,3,MU,2,1
49,25,3,MU,2,1
0,37,104,BM,33,22
1,38,70,BM,37,14
2,42,43,BM,24,8
3,15,38,BM,18,4
4,35,36,BM,17,7
5,44,33,BM,13,9
6,39,32,BM,18,6
7,36,32,BM,13,9
8,49,32,BM,17,7
9,43,32,BM,16,7
10,22,31,BM,12,7
11,11,31,BM,13,7
12,32,31,BM,16,2
13,20,30,BM,8,7
14,13,29,BM,7,4
15,14,28,BM,11,8
16,8,28,BM,11,5
17,5,27,BM,13,6
18,34,27,BM,19,0
19,12,27,BM,9,4
20,19,26,BM,13,2
21,17,26,BM,3,9
22,9,26,BM,12,5
23,23,25,BM,10,3
24,21,23,BM,9,6
25,41,23,BM,13,3
26,18,19,BM,10,3
27,47,19,BM,11,5
28,10,18,BM,8,2
29,27,18,BM,8,2
30,46,17,BM,7,3
31,25,17,BM,8,2
32,24,16,BM,6,3
33,6,16,BM,9,2
34,16,15,BM,6,2
35,40,15,BM,8,2
36,45,14,BM,6,0
37,26,14,BM,7,2
38,7,13,BM,2,2
39,2,13,BM,4,4
40,4,13,BM,5,3
41,28,12,BM,5,3
42,0,11,BM,2,5
43,33,10,BM,4,1
44,30,9,BM,2,3
45,31,9,BM,4,2
46,29,8,BM,3,1
47,1,7,BM,1,3
48,3,6,BM,4,1
49,48,6,BM,2,1
0,9,22,CI,12,2
1,0,17,CI,8,2
2,5,17,CI,10,1
3,8,14,CI,10,3
4,10,14,CI,4,3
5,1,14,CI,1,3
6,38,13,CI,6,1
7,41,12,CI,4,1
8,6,12,CI,7,0
9,7,10,CI,5,2
10,15,9,CI,5,1
11,42,9,CI,3,3
12,25,9,CI,4,0
13,4,9,CI,5,1
14,29,8,CI,3,3
15,2,8,CI,4,2
16,16,8,CI,0,0
17,17,8,CI,3,3
18,24,8,CI,3,2
19,14,8,CI,2,2
20,13,7,CI,1,0
21,18,7,CI,5,1
22,28,7,CI,3,1
23,3,6,CI,0,2
24,36,6,CI,5,1
25,35,6,CI,2,2
26,33,6,CI,1,0
27,32,6,CI,2,1
28,30,6,CI,2,1
29,49,6,CI,4,0
30,27,6,CI,2,1
31,12,6,CI,2,1
32,23,6,CI,3,1
33,11,5,CI,2,0
34,34,5,CI,3,1
35,22,5,CI,3,2
36,45,5,CI,3,1
37,39,5,CI,1,1
38,19,5,CI,1,0
39,47,4,CI,1,1
40,44,4,CI,1,1
41,43,4,CI,2,0
42,40,4,CI,0,0
43,31,4,CI,2,0
44,26,3,CI,1,0
45,20,3,CI,0,0
46,37,3,CI,1,0
47,46,3,CI,1,0
48,21,3,CI,3,0
49,48,2,CI,0,0
0,31,94,CZ,46,15
1,29,84,CZ,39,13
2,30,71,CZ,33,13
3,39,68,CZ,28,15
4,32,66,CZ,25,17
5,41,66,CZ,39,8
6,20,65,CZ,30,10
7,38,65,CZ,26,19
8,19,63,CZ,30,11
9,33,61,CZ,26,7
10,22,60,CZ,24,17
11,47,56,CZ,26,10
12,24,55,CZ,28,10
13,23,55,CZ,27,12
14,13,54,CZ,33,10
15,21,54,CZ,26,8
16,34,54,CZ,21,11
17,37,54,CZ,21,10
18,36,53,CZ,21,15
19,43,51,CZ,28,8
20,26,50,CZ,21,12
21,45,49,CZ,24,8
22,49,48,CZ,22,10
23,44,48,CZ,23,10
24,42,45,CZ,16,14
25,18,45,CZ,16,12
26,25,44,CZ,14,5
27,14,43,CZ,23,8
28,35,43,CZ,22,5
29,15,43,CZ,22,10
30,8,42,CZ,15,8
31,27,42,CZ,18,11
32,17,41,CZ,14,10
33,28,39,CZ,22,11
34,46,37,CZ,14,9
35,9,37,CZ,22,5
36,40,34,CZ,17,3
37,16,34,CZ,18,6
38,10,32,CZ,14,5
39,48,31,CZ,17,3
40,11,28,CZ,13,3
41,12,27,CZ,14,6
42,5,27,CZ,12,5
43,6,25,CZ,14,6
44,4,25,CZ,9,6
45,0,22,CZ,4,6
46,7,21,CZ,6,5
47,1,20,CZ,9,4
48,2,14,CZ,6,1
49,3,9,CZ,6,0
0,32,399,JP,128,93
1,9,397,JP,209,83
2,41,372,JP,190,72
3,10,370,JP,162,108
4,42,341,JP,172,76
5,8,315,JP,146,74
6,43,300,JP,144,52
7,34,299,JP,138,73
8,16,292,JP,114,100
9,5,282,JP,145,68
10,14,277,JP,132,51
11,19,275,JP,123,64
12,44,274,JP,133,53
13,17,271,JP,134,62
14,35,271,JP,127,61
15,4,270,JP,109,72
16,13,268,JP,121,61
17,11,264,JP,151,59
18,15,262,JP,138,57
19,20,262,JP,110,73
20,21,253,JP,121,56
21,12,250,JP,126,57
22,37,246,JP,88,53
23,39,246,JP,125,54
24,38,242,JP,106,60
25,6,242,JP,114,55
26,45,241,JP,102,63
27,36,241,JP,126,47
28,18,231,JP,111,51
29,33,230,JP,110,46
30,29,229,JP,97,54
31,7,213,JP,114,42
32,24,205,JP,92,53
33,40,203,JP,108,34
34,46,200,JP,101,46
35,28,196,JP,78,57
36,22,192,JP,99,37
37,49,191,JP,86,32
38,30,187,JP,83,50
39,23,182,JP,92,34
40,48,174,JP,82,29
41,25,171,JP,83,39
42,31,170,JP,77,29
43,47,170,JP,82,42
44,1,169,JP,80,31
45,27,166,JP,79,36
46,26,160,JP,74,30
47,2,151,JP,58,45
48,0,147,JP,61,33
49,3,127,JP,45,34
0,8,172,CN,86,19
1,12,170,CN,94,35
2,0,150,CN,76,21
3,5,149,CN,70,29
4,37,149,CN,92,21
5,41,143,CN,75,23
6,9,142,CN,66,29
7,43,131,CN,64,19
8,6,130,CN,69,28
9,44,127,CN,65,17
10,24,126,CN,71,23
11,34,125,CN,69,24
12,39,121,CN,61,26
13,40,121,CN,55,20
14,36,118,CN,62,20
15,22,118,CN,60,14
16,14,117,CN,63,17
17,29,117,CN,60,18
18,7,115,CN,53,24
19,35,114,CN,58,28
20,13,112,CN,59,18
21,26,112,CN,60,13
22,42,111,CN,59,14
23,21,111,CN,65,19
24,18,109,CN,54,17
25,45,107,CN,59,14
26,32,103,CN,59,16
27,4,102,CN,50,10
28,31,102,CN,59,21
29,10,100,CN,58,18
30,11,98,CN,45,19
31,47,98,CN,47,29
32,20,98,CN,43,19
33,49,97,CN,54,14
34,33,95,CN,56,14
35,25,95,CN,40,23
36,28,95,CN,43,20
37,27,92,CN,51,22
38,15,92,CN,48,18
39,23,90,CN,40,28
40,17,89,CN,53,17
41,38,88,CN,48,13
42,16,87,CN,45,21
43,30,86,CN,42,18
44,19,86,CN,43,14
45,48,83,CN,54,13
46,46,82,CN,46,16
47,1,67,CN,32,13
48,2,46,CN,23,6
49,3,26,CN,12,7
0,36,75,VE,66,3
1,8,46,VE,8,7
2,19,40,VE,9,7
3,34,35,VE,10,5
4,18,34,VE,12,3
5,9,33,VE,5,8
6,14,33,VE,12,6
7,40,32,VE,22,1
8,16,32,VE,7,1
9,33,31,VE,6,3
10,32,31,VE,9,9
11,35,30,VE,6,10
12,20,30,VE,7,7
13,31,29,VE,7,9
14,21,29,VE,7,5
15,22,28,VE,9,3
16,11,28,VE,9,3
17,6,28,VE,5,7
18,10,28,VE,11,3
19,5,27,VE,13,5
20,25,26,VE,6,3
21,45,25,VE,8,5
22,23,25,VE,5,5
23,24,25,VE,9,5
24,38,24,VE,5,4
25,13,24,VE,12,1
26,12,23,VE,7,4
27,41,23,VE,3,5
28,7,23,VE,7,1
29,15,23,VE,9,3
30,28,22,VE,6,2
31,26,20,VE,9,2
32,4,19,VE,4,1
33,39,18,VE,7,5
34,44,17,VE,5,4
35,29,17,VE,7,3
36,37,16,VE,4,2
37,42,15,VE,4,2
38,17,15,VE,5,2
39,47,14,VE,4,3
40,46,13,VE,4,1
41,30,12,VE,4,2
42,48,11,VE,4,1
43,27,10,VE,2,1
44,0,7,VE,2,2
45,1,6,VE,2,3
46,43,5,VE,2,1
47,49,5,VE,2,0
48,2,3,VE,2,0
49,3,2,VE,1,1
0,9,94,FJ,49,15
1,11,92,FJ,48,15
2,15,86,FJ,44,17
3,12,68,FJ,35,10
4,13,67,FJ,28,19
5,16,54,FJ,24,9
6,8,49,FJ,26,8
7,17,48,FJ,22,4
8,10,48,FJ,23,7
9,21,48,FJ,18,11
10,47,47,FJ,20,7
11,4,46,FJ,23,5
12,22,45,FJ,19,7
13,38,45,FJ,16,7
14,46,44,FJ,22,6
15,14,43,FJ,26,7
16,37,43,FJ,18,6
17,7,42,FJ,22,6
18,45,40,FJ,20,4
19,5,39,FJ,23,8
20,18,39,FJ,19,6
21,35,37,FJ,19,4
22,23,37,FJ,19,6
23,20,36,FJ,13,8
24,19,35,FJ,19,2
25,2,35,FJ,20,1
26,27,34,FJ,24,5
27,29,33,FJ,18,6
28,34,33,FJ,12,6
29,41,32,FJ,18,5
30,48,30,FJ,18,4
31,33,30,FJ,15,3
32,6,30,FJ,16,4
33,30,28,FJ,20,2
34,39,27,FJ,12,3
35,32,27,FJ,15,3
36,36,27,FJ,14,0
37,44,24,FJ,6,3
38,0,24,FJ,13,1
39,40,22,FJ,13,4
40,24,22,FJ,15,0
41,31,22,FJ,6,3
42,28,22,FJ,8,5
43,42,21,FJ,10,4
44,26,20,FJ,11,2
45,43,20,FJ,13,2
46,25,19,FJ,8,3
47,1,19,FJ,8,3
48,49,18,FJ,7,3
49,3,12,FJ,6,0
0,12,172,BD,73,28
1,16,168,BD,57,53
2,13,166,BD,70,28
3,38,159,BD,26,10
4,8,149,BD,69,13
5,15,131,BD,49,37
6,10,131,BD,44,21
7,11,130,BD,53,8
8,9,129,BD,60,20
9,17,127,BD,48,32
10,1,116,BD,50,18
11,41,111,BD,83,6
12,4,104,BD,42,18
13,5,104,BD,40,12
14,6,102,BD,40,16
15,2,101,BD,54,17
16,18,99,BD,33,27
17,7,95,BD,27,18
18,0,94,BD,47,17
19,44,94,BD,44,9
20,14,89,BD,43,21
21,22,89,BD,27,46
22,19,86,BD,30,14
23,42,83,BD,49,9
24,48,80,BD,48,7
25,20,71,BD,40,8
26,3,66,BD,24,8
27,46,66,BD,40,7
28,34,66,BD,37,9
29,21,65,BD,26,15
30,40,63,BD,27,12
31,27,60,BD,21,14
32,47,60,BD,30,1
33,25,60,BD,26,8
34,37,59,BD,35,8
35,26,58,BD,24,8
36,23,58,BD,31,10
37,35,57,BD,31,6
38,49,56,BD,34,5
39,39,55,BD,31,9
40,30,55,BD,20,8
41,24,54,BD,23,12
42,36,52,BD,27,3
43,33,49,BD,22,8
44,29,46,BD,28,5
45,28,45,BD,19,6
46,45,45,BD,29,2
47,43,44,BD,20,4
48,31,43,BD,12,13
49,32,32,BD,12,9
0,41,458,TH,234,68
1,39,425,TH,209,85
2,40,372,TH,195,65
3,42,321,TH,162,59
4,43,313,TH,158,72
5,8,294,TH,143,57
6,44,286,TH,142,62
7,11,275,TH,143,40
8,9,275,TH,148,63
9,12,267,TH,126,60
10,5,250,TH,113,35
11,10,250,TH,121,43
12,6,238,TH,116,58
13,26,231,TH,112,56
14,7,225,TH,102,51
15,17,222,TH,114,47
16,23,219,TH,118,51
17,36,217,TH,92,52
18,45,214,TH,106,38
19,13,213,TH,105,53
20,24,213,TH,117,51
21,16,212,TH,111,43
22,14,207,TH,104,39
23,15,201,TH,108,47
24,35,194,TH,101,38
25,20,188,TH,110,35
26,22,187,TH,96,36
27,18,186,TH,100,41
28,21,184,TH,105,37
29,48,182,TH,85,30
30,37,181,TH,84,38
31,4,180,TH,72,31
32,46,177,TH,89,31
33,38,175,TH,81,35
34,25,168,TH,78,44
35,49,168,TH,81,26
36,47,167,TH,84,30
37,19,164,TH,96,26
38,32,162,TH,94,33
39,31,151,TH,70,36
40,34,143,TH,72,34
41,27,137,TH,76,32
42,33,137,TH,78,23
43,30,133,TH,62,29
44,29,132,TH,62,32
45,28,126,TH,64,20
46,2,71,TH,21,19
47,3,60,TH,17,21
48,1,59,TH,29,15
49,0,59,TH,30,13
0,31,11,MC,7,1
1,14,8,MC,4,4
2,10,8,MC,3,2
3,8,7,MC,5,0
4,13,7,MC,3,2
5,43,6,MC,2,2
6,20,6,MC,4,1
7,25,5,MC,2,2
8,38,5,MC,3,2
9,46,5,MC,3,0
10,19,5,MC,3,1
11,15,5,MC,3,0
12,44,5,MC,3,0
13,12,5,MC,1,3
14,24,4,MC,1,0
15,4,4,MC,2,0
16,37,4,MC,3,1
17,35,4,MC,2,0
18,34,4,MC,2,1
19,33,4,MC,2,1
20,16,4,MC,3,0
21,29,4,MC,2,1
22,21,4,MC,4,0
23,11,4,MC,4,0
24,9,3,MC,2,0
25,42,3,MC,2,0
26,18,3,MC,3,0
27,22,3,MC,1,1
28,45,3,MC,1,1
29,28,3,MC,1,2
30,27,3,MC,2,1
31,6,2,MC,2,0
32,32,2,MC,1,0
33,3,2,MC,1,0
34,36,2,MC,2,0
35,5,2,MC,2,0
36,40,2,MC,2,0
37,17,2,MC,0,0
38,23,2,MC,1,0
39,48,1,MC,1,0
40,47,1,MC,0,0
41,0,1,MC,0,0
42,30,1,MC,1,0
43,26,1,MC,1,0
44,7,1,MC,0,1
45,49,1,MC,0,1
0,9,124,CL,42,19
1,12,114,CL,35,20
2,8,112,CL,23,23
3,13,101,CL,35,16
4,11,91,CL,35,15
5,10,86,CL,30,10
6,14,81,CL,28,12
7,38,77,CL,33,8
8,7,74,CL,23,17
9,15,71,CL,19,7
10,39,65,CL,26,6
11,43,64,CL,24,10
12,17,62,CL,26,10
13,22,61,CL,21,7
14,20,60,CL,22,3
15,16,60,CL,19,11
16,44,59,CL,15,10
17,21,59,CL,14,13
18,6,59,CL,23,11
19,46,58,CL,29,5
20,40,56,CL,23,3
21,4,56,CL,19,9
22,32,54,CL,20,7
23,5,53,CL,14,9
24,19,52,CL,17,11
25,41,52,CL,16,9
26,45,51,CL,21,6
27,26,51,CL,18,9
28,23,48,CL,17,5
29,42,47,CL,17,8
30,27,46,CL,17,3
31,24,46,CL,22,7
32,37,45,CL,15,7
33,18,44,CL,18,7
34,35,44,CL,15,8
35,29,44,CL,10,3
